Name,Address,Region,Town,Longtitude,Latitude,path
七美嶼燈塔,澎湖縣七美鄉南角崖頂,澎湖縣,七美鄉,119.42819,23.21016,location_images/七美嶼燈塔.jpg
鯉灣遊憩區,澎湖縣七美鄉東南岸,澎湖縣,七美鄉,119.42968,23.19725,location_images/鯉灣遊憩區.jpg
七美大獅風景區,澎湖縣七美鄉中和村,,,119.43559,23.20103,location_images/七美大獅風景區.jpg
貓嶼,澎湖縣望安鄉西南方約16公里的海域,,,119.31568,23.32416,location_images/貓嶼.jpg
目斗嶼,澎湖縣白沙鄉吉貝村,澎湖縣,白沙鄉,119.60066,23.78556,location_images/目斗嶼.jpg
東吉嶼燈塔,澎湖縣望安鄉東吉村150號,澎湖縣,望安鄉,119.50048,23.35742,location_images/東吉嶼燈塔.jpg
鳥嶼,澎湖縣白沙鄉鳥嶼村,,,119.6461,23.66309,location_images/鳥嶼.jpg
望安鄉,澎湖縣望安鄉望安鄉,,,119.49124,23.38335,location_images/望安鄉.jpg
赤崁仙人掌公園,澎湖縣白沙鄉赤崁村37-4號,澎湖縣,白沙鄉,119.60208,23.66834,location_images/赤崁仙人掌公園.jpg
將軍嶼,澎湖縣望安鄉將軍澳嶼,澎湖縣,望安鄉,119.52768,23.36662,location_images/將軍嶼.jpg
員貝嶼,澎湖縣白沙鄉員貝村,,,119.61637,23.64837,location_images/員貝嶼.jpg
觀星公園,澎湖縣馬公市山水里,澎湖縣,馬公市,119.59899,23.51357,location_images/觀星公園.jpg
虎井嶼,澎湖縣馬公市虎井嶼,,,119.51902,23.49057,location_images/虎井嶼.jpg
青灣仙人掌公園（暫停營業）,澎湖縣馬公市嵵裡里嵵裡300號,澎湖縣,馬公市,119.55821,23.52602,location_images/青灣仙人掌公園（暫停營業）.jpg
東嶼坪,澎湖縣望安鄉東嶼坪,,,119.30594,23.15367,location_images/東嶼坪.jpg
二崁草原,澎湖縣西嶼鄉二崁社區的南方區域,澎湖縣,西嶼鄉,119.5164,23.60421,location_images/二崁草原.jpg
險礁嶼,澎湖縣白沙鄉險礁嶼,澎湖縣,白沙鄉,119.60912,23.71241,location_images/險礁嶼.jpg
東吉嶼,澎湖縣望安鄉東吉嶼,,,119.39231,23.25581,location_images/東吉嶼.jpg
姑婆嶼,澎湖縣白沙鄉姑婆嶼,,,119.52053,23.71506,location_images/姑婆嶼.jpg
虎井西山公園,澎湖縣馬公市虎井,澎湖縣,馬公市,119.51191,23.48962,location_images/虎井西山公園.jpg
七美南嶼城,澎湖縣七美鄉西文里104-7號,澎湖縣,七美鄉,119.43534,23.20878,location_images/七美南嶼城.jpg
望安中社古厝,澎湖縣望安鄉中社村61-1號,澎湖縣,望安鄉,119.49621,23.37094,location_images/望安中社古厝.jpg
西嶼坪,澎湖縣望安鄉西嶼坪嶼,,,119.49915,23.25975,location_images/西嶼坪.jpg
媽宮古城,澎湖縣馬公市復興里金龍路,澎湖縣,馬公市,119.56226,23.56307,location_images/媽宮古城.jpg
西吉嶼,澎湖縣望安鄉西吉村,,,119.33537,23.24914,location_images/西吉嶼.jpg
內垵遊憩區,澎湖縣西嶼鄉內垵村西邊海濱,澎湖縣,西嶼鄉,119.49405,23.56973,location_images/內垵遊憩區.jpg
白沙嶼,澎湖縣白沙鄉小白沙嶼,澎湖縣,白沙鄉,119.66664,23.67845,location_images/白沙嶼.jpg
桶盤嶼民宅一字印,澎湖縣馬公市桶盤嶼,澎湖縣,馬公市,119.52156,23.51245,location_images/桶盤嶼民宅一字印.jpg
中屯風車,澎湖縣白沙鄉中屯村永安橋東岸,澎湖縣,白沙鄉,119.61009,23.62033,location_images/中屯風車.jpg
南寮社區,澎湖縣湖西鄉南寮村,澎湖縣,湖西鄉,119.67077,23.58631,location_images/南寮社區.jpg
吉貝聚落,澎湖縣白沙鄉吉貝村,澎湖縣,白沙鄉,119.61339,23.74291,location_images/吉貝聚落.jpg
山水濕地公園,澎湖縣馬公市山水里,澎湖縣,馬公市,119.58868,23.51328,location_images/山水濕地公園.jpg
大倉嶼,澎湖縣白沙鄉大倉村,澎湖縣,白沙鄉,119.56886,23.61946,location_images/大倉嶼.jpg
彩繪油桶（漁人碼頭）,澎湖縣馬公市第二漁港(漁人碼頭),澎湖縣,馬公市,119.56927,23.5634,location_images/彩繪油桶（漁人碼頭）.jpg
望安花宅(與曾家古厝融合更名為望安花宅，故關閉),澎湖縣望安鄉中社村61-1號,澎湖縣,望安鄉,119.49621,23.37094,location_images/望安花宅(與曾家古厝融合更名為望安花宅，故關閉).jpg
鎖港鎮風石塔,澎湖縣馬公市鎖港里,澎湖縣,馬公市,119.60272,23.52538,location_images/鎖港鎮風石塔.jpg
北海遊客服務中心,澎湖縣白沙鄉赤崁村37-4號,澎湖縣,白沙鄉,119.60354,23.66882,location_images/北海遊客服務中心.jpg
七美嶼,澎湖縣七美鄉中和村2鄰10號,澎湖縣,七美鄉,119.41985,23.20807,location_images/七美嶼.jpg
風櫃尾蛇頭山荷蘭城堡遺址,澎湖縣馬公市風櫃里蛇頭山,澎湖縣,馬公市,119.54756,23.55168,location_images/風櫃尾蛇頭山荷蘭城堡遺址.jpg
後灣沙灘,澎湖縣湖西鄉龍門村,澎湖縣,湖西鄉,119.68224,23.56504,location_images/後灣沙灘.jpg
池西岩瀑,澎湖縣西嶼鄉池東村,澎湖縣,西嶼鄉,119.50245,23.60392,location_images/池西岩瀑.jpg
白坑沙灘,澎湖縣湖西鄉白坑村,澎湖縣,湖西鄉,119.65784,23.59713,location_images/白坑沙灘.jpg
七美人塚,澎湖縣七美鄉南滬港東南方,澎湖縣,七美鄉,119.42709,23.19245,location_images/七美人塚.jpg
興仁水庫,澎湖縣馬公市興仁里,澎湖縣,馬公市,119.60724,23.55096,location_images/興仁水庫.jpg
內垵村塔公塔婆,澎湖縣西嶼鄉內垵村北港,澎湖縣,西嶼鄉,119.49972,23.57417,location_images/內垵村塔公塔婆.jpg
夢幻沙灘,澎湖縣西嶼鄉大池村,,,119.50881,23.61173,location_images/夢幻沙灘.jpg
青灣玄武岩,澎湖縣馬公市嵵裡里嵵裡300號,澎湖縣,馬公市,119.55886,23.52635,location_images/青灣玄武岩.jpg
望安花宅(中社古厝),澎湖縣望安鄉中社村61-1號,澎湖縣,望安鄉,119.49612,23.37045,location_images/望安花宅(中社古厝).jpg
赤馬沙灘,澎湖縣西嶼鄉赤馬村,,,119.50443,23.58664,location_images/赤馬沙灘.jpg
雙湖園,澎湖縣馬公市菜園里,澎湖縣,馬公市,119.60362,23.55223,location_images/雙湖園.jpg
二崁陳家古厝,澎湖縣西嶼鄉二崁村6號,澎湖縣,西嶼鄉,119.5196,23.60453,location_images/二崁陳家古厝.jpg
吉貝沙尾,澎湖縣白沙鄉吉貝村（吉貝嶼南方沙灘）,澎湖縣,白沙鄉,119.60262,23.72941,location_images/吉貝沙尾.jpg
澎湖水族館,澎湖縣白沙鄉歧頭村58號,澎湖縣,白沙鄉,119.60432,23.65003,location_images/澎湖水族館.jpg
西嶼大義宮,澎湖縣西嶼鄉竹灣村76號,澎湖縣,西嶼鄉,119.52141,23.63268,location_images/西嶼大義宮.jpg
青螺濕地,澎湖縣湖西鄉青螺村,澎湖縣,湖西鄉,119.6471,23.59761,location_images/青螺濕地.jpg
澎澎灘（活龍灘）,澎湖縣白沙鄉鳥嶼和員貝嶼之間,澎湖縣,白沙鄉,119.64042,23.65946,location_images/澎澎灘（活龍灘）.jpg
二崁聚落保存區,澎湖縣西嶼鄉二崁村,澎湖縣,西嶼鄉,119.51836,23.60491,location_images/二崁聚落保存區.jpg
大嶼常民生活文物館,澎湖縣七美鄉中和村55號,澎湖縣,七美鄉,119.43244,23.20666,location_images/大嶼常民生活文物館.jpg
溫王宮,澎湖縣西嶼鄉外垵村80-1號,澎湖縣,西嶼鄉,119.48466,23.56833,location_images/溫王宮.jpg
奎壁山地質公園（摩西分海）,澎湖縣湖西鄉北寮村奎壁山,澎湖縣,湖西鄉,119.67137,23.59968,location_images/奎壁山地質公園（摩西分海）.jpg
馬公金龜頭礮臺文化園區,澎湖縣馬公市莒光村10-2號,,,119.55575,23.56281,location_images/馬公金龜頭礮臺文化園區.jpg
鯨魚洞,澎湖縣西嶼鄉小門嶼,澎湖縣,西嶼鄉,119.51913,23.65465,location_images/鯨魚洞.jpg
嵵裡沙灘,澎湖縣馬公市嵵裡里,澎湖縣,馬公市,119.56942,23.52497,location_images/嵵裡沙灘.jpg
湖西紅羅磚窯廠,澎湖縣湖西鄉紅羅村55-1號,澎湖縣,湖西鄉,119.63974,23.57995,location_images/湖西紅羅磚窯廠.jpg
澎湖紫微宮,澎湖縣馬公市鎖港里593號,澎湖縣,馬公市,119.60412,23.52724,location_images/澎湖紫微宮.jpg
竹灣螃蟹博物館,澎湖縣西嶼鄉竹灣村50-3號,澎湖縣,西嶼鄉,119.52155,23.63267,location_images/竹灣螃蟹博物館.jpg
小台灣,澎湖縣七美鄉東湖村,,,119.44357,23.20858,location_images/小台灣.jpg
隘門沙灘(含林投沙灘),澎湖縣湖西鄉隘門村海邊,澎湖縣,湖西鄉,119.639,23.55507,location_images/隘門沙灘(含林投沙灘).jpg
澎湖縣水產種苗繁殖場,澎湖縣馬公市嵵裡里66~6號,,,119.56469,23.52607,location_images/澎湖縣水產種苗繁殖場.jpg
鎖港里南北石塔,澎湖縣馬公市鎖港里,澎湖縣,馬公市,119.60272,23.52538,location_images/鎖港里南北石塔.jpg
澎湖孔廟（文石書院）,澎湖縣馬公市西文里104-7號,澎湖縣,馬公市,119.58009,23.56646,location_images/澎湖孔廟（文石書院）.jpg
馬公金龜頭砲台（整修中未開放）,澎湖縣馬公市介壽路7號,澎湖縣,馬公市,119.56207,23.56759,location_images/馬公金龜頭砲台（整修中未開放）.jpg
洪根深美術館,澎湖縣馬公市民族路15-1號,澎湖縣,馬公市,119.56378,23.5644,location_images/洪根深美術館.jpg
大菓葉柱狀玄武岩,澎湖縣西嶼鄉池東村大菓葉,澎湖縣,西嶼鄉,119.51646,23.59569,location_images/大菓葉柱狀玄武岩.jpg
蔡廷蘭進士第,澎湖縣馬公市雙頭掛29號,澎湖縣,馬公市,119.61111,23.55048,location_images/蔡廷蘭進士第.jpg
祖師爺廟,澎湖縣馬公市西文里34號,澎湖縣,馬公市,119.58246,23.56551,location_images/祖師爺廟.jpg
吉貝石滬文化館,澎湖縣白沙鄉吉貝村182-2號,澎湖縣,白沙鄉,119.61164,23.73883,location_images/吉貝石滬文化館.jpg
西嶼燈塔（同漁翁島燈塔）,澎湖縣西嶼鄉外垵村35鄰195號,澎湖縣,西嶼鄉,119.46958,23.56242,location_images/西嶼燈塔（同漁翁島燈塔）.jpg
林投公園,澎湖縣湖西鄉林投村,澎湖縣,湖西鄉,119.64193,23.56141,location_images/林投公園.jpg
高雄關稅局馬公支關,澎湖縣馬公市臨海路31號,澎湖縣,馬公市,119.56506,23.56305,location_images/高雄關稅局馬公支關.jpg
蓮花座,澎湖縣馬公市桶盤嶼西南方的海蝕平台上面,澎湖縣,馬公市,119.52156,23.51245,location_images/蓮花座.jpg
宸威殿,澎湖縣馬公市西衛里95號,澎湖縣,馬公市,119.58136,23.58047,location_images/宸威殿.jpg
西嶼燈塔（漁翁島燈塔）,澎湖縣西嶼鄉外垵村35鄰195號,澎湖縣,西嶼鄉,119.46958,23.56242,location_images/西嶼燈塔（漁翁島燈塔）.jpg
吉貝文物館,澎湖縣白沙鄉吉貝村182-2號,澎湖縣,白沙鄉,119.61118,23.73874,location_images/吉貝文物館.jpg
吉洋海樹陳列館（已歇業）,澎湖縣白沙鄉吉貝村139號,澎湖縣,白沙鄉,119.61224,23.74664,location_images/吉洋海樹陳列館（已歇業）.jpg
菊島之星（漁人碼頭）,澎湖縣馬公市漁隆路50號,澎湖縣,馬公市,119.56021,23.56224,location_images/菊島之星（漁人碼頭）.jpg
第一賓館,澎湖縣馬公市介壽路15號,澎湖縣,馬公市,119.56419,23.56873,location_images/第一賓館.jpg
五孔頂,澎湖縣西嶼鄉赤馬村東方緝馬灣東港西面的高地上,澎湖縣,西嶼鄉,119.51118,23.5806,location_images/五孔頂.jpg
觀音亭,澎湖縣馬公市中興里介壽路7號,澎湖縣,馬公市,119.56206,23.56759,location_images/觀音亭.jpg
桶盤嶼,澎湖縣馬公市桶盤,澎湖縣,馬公市,119.52146,23.51246,location_images/桶盤嶼.jpg
西台餌砲（外垵餌砲）,澎湖縣西嶼鄉外垵村高地上,澎湖縣,西嶼鄉,119.47565,23.56466,location_images/西台餌砲（外垵餌砲）.jpg
澎湖縣文化園區,澎湖縣馬公市中華路230號,澎湖縣,馬公市,119.57742,23.57147,location_images/澎湖縣文化園區.jpg
媽宮城隍廟,澎湖縣馬公市重慶里光明路20號,澎湖縣,馬公市,119.56626,23.5662,location_images/媽宮城隍廟.jpg
澎湖郵便局,澎湖縣馬公市中山路75-1號,澎湖縣,馬公市,119.56376,23.56349,location_images/澎湖郵便局.jpg
望夫石,澎湖縣七美鄉南港村七美燈塔下方海岸,,,119.42895,23.18704,location_images/望夫石.jpg
牛心山（牛心灣）,澎湖縣西嶼鄉牛心山,澎湖縣,西嶼鄉,119.51454,23.5734,location_images/牛心山（牛心灣）.jpg
四眼井,澎湖縣馬公市中央街40號,澎湖縣,馬公市,119.56498,23.56515,location_images/四眼井.jpg
西瀛虹橋,澎湖縣馬公市中興里介壽路7號,澎湖縣,馬公市,119.56179,23.56731,location_images/西瀛虹橋.jpg
馬公北甲北辰宮,澎湖縣馬公市長安里中正路7巷4號,澎湖縣,馬公市,119.56489,23.56604,location_images/馬公北甲北辰宮.jpg
西嶼東臺,澎湖縣西嶼鄉內垵村379-4號,澎湖縣,西嶼鄉,119.51406,23.56568,location_images/西嶼東臺.jpg
青螺沙嘴,澎湖縣湖西鄉青螺村,澎湖縣,湖西鄉,119.6471,23.59765,location_images/青螺沙嘴.jpg
施公祠及萬軍井,澎湖縣馬公市中央街1巷10號,澎湖縣,馬公市,119.56422,23.5646,location_images/施公祠及萬軍井.jpg
觀音亭休憩園區,澎湖縣馬公市介壽路7號,澎湖縣,馬公市,119.56217,23.56747,location_images/觀音亭休憩園區.jpg
澎湖海洋資源館,澎湖縣馬公市中華路230號,澎湖縣,馬公市,119.57752,23.57193,location_images/澎湖海洋資源館.jpg
西嶼西臺（西臺古堡）,澎湖縣西嶼鄉外垵村278地號,澎湖縣,西嶼鄉,119.48928,23.56411,location_images/西嶼西臺（西臺古堡）.jpg
澎湖開拓館,澎湖縣馬公市治平路30號,澎湖縣,馬公市,119.56714,23.56965,location_images/澎湖開拓館.jpg
北辰市場,澎湖縣馬公市北辰街20號,澎湖縣,馬公市,119.57083,23.57074,location_images/北辰市場.jpg
中央老街,澎湖縣馬公市中央街,澎湖縣,馬公市,119.56482,23.56462,location_images/中央老街.jpg
馬公水仙宮（臺廈郊會館）,澎湖縣馬公市中山路6巷9號,澎湖縣,馬公市,119.56427,23.56432,location_images/馬公水仙宮（臺廈郊會館）.jpg
澎湖海洋地質公園中心,澎湖縣馬公市新明路71號（馬公市公所旁邊）,澎湖縣,馬公市,119.57891,23.56632,location_images/澎湖海洋地質公園中心.jpg
東昌營區,澎湖縣西嶼鄉東台古堡入口處與牛心山分界處右邊,澎湖縣,西嶼鄉,119.50628,23.56633,location_images/東昌營區.jpg
通梁古榕,澎湖縣白沙鄉通梁村68-1號,澎湖縣,白沙鄉,119.55678,23.65648,location_images/通梁古榕.jpg
風櫃洞,澎湖縣馬公市風櫃里,澎湖縣,馬公市,119.5438,23.53781,location_images/風櫃洞.jpg
裡正角日軍上陸紀念碑,澎湖縣湖西鄉龍門村,澎湖縣,湖西鄉,119.68166,23.55442,location_images/裡正角日軍上陸紀念碑.jpg
媽宮古城（順承門）,澎湖縣馬公市中山路,澎湖縣,馬公市,119.56225,23.56307,location_images/媽宮古城（順承門）.jpg
張雨生故事館,澎湖縣馬公市新復里2巷22號,澎湖縣,馬公市,119.56049,23.56334,location_images/張雨生故事館.jpg
綠蠵龜觀光保育中心,澎湖縣望安鄉東安村1-4號,澎湖縣,望安鄉,119.50696,23.36497,location_images/綠蠵龜觀光保育中心.jpg
景福祠,澎湖縣馬公市中央里惠安路25-1號,澎湖縣,馬公市,119.56441,23.56412,location_images/景福祠.jpg
潘安邦紀念館,澎湖縣馬公市新復里1巷5號,澎湖縣,馬公市,119.55826,23.56296,location_images/潘安邦紀念館.jpg
篤行十村眷村文化保存園區,澎湖縣馬公市新復里新復路二巷22號,澎湖縣,馬公市,119.56102,23.56397,location_images/篤行十村眷村文化保存園區.jpg
林投日軍上陸紀念碑,澎湖縣湖西鄉林投村(林投公園附近),澎湖縣,湖西鄉,119.64494,23.5616,location_images/林投日軍上陸紀念碑.jpg
菜園濕地,澎湖縣馬公市菜園里,澎湖縣,馬公市,119.60181,23.54994,location_images/菜園濕地.jpg
澎湖生活博物館,澎湖縣馬公市新生路327號,澎湖縣,馬公市,119.5796,23.56723,location_images/澎湖生活博物館.jpg
龍門閉鎖陣地,澎湖縣湖西鄉裡正角西南側山坡內,澎湖縣,湖西鄉,119.6757,23.55576,location_images/龍門閉鎖陣地.jpg
西嶼銅牆鐵壁彈藥本庫,澎湖縣西嶼鄉內垵村1-5號（西嶼東昌營區旁）,澎湖縣,西嶼鄉,119.51005,23.56933,location_images/西嶼銅牆鐵壁彈藥本庫.jpg
西嶼池西虎目滬,澎湖縣西嶼鄉澎湖縣西嶼鄉881,,,119.49883,23.59933,location_images/西嶼池西虎目滬.jpg
test,基隆市仁愛區111,南投縣,魚池鄉,120.90081,23.84772,location_images/test.jpg
情人湖公園,基隆市安樂區基金一路208巷附近,基隆市,安樂區,121.7059,25.15696,location_images/情人湖公園.jpg
新竹州廳(新竹市政府),新竹市中正路120號,新竹市,北區,120.968635,24.806701,location_images/新竹州廳(新竹市政府).jpg
新竹驛(新竹火車站),新竹市中華路二段445號,新竹市,東區,120.971677,24.801943,location_images/新竹驛(新竹火車站).jpg
新竹火車站－站前廣場,新竹市中華路二段445號,新竹市,東區,120.971301,24.802119,location_images/新竹火車站－站前廣場.jpg
新竹孔廟,新竹市公園路、東山路口,新竹市,東區,120.978098,24.800195,location_images/新竹孔廟.jpg
新竹護城河親水公園,新竹市區林森路經東門城至世界街口,新竹市,東區,120.970234,24.804195,location_images/新竹護城河親水公園.jpg
竹塹城迎曦門(東門城迎曦門),新竹市北區中山里中正路75號,新竹市,東區,120.970201,24.80431,location_images/竹塹城迎曦門(東門城迎曦門).jpg
新竹都城隍廟,新竹市北區中山路75號,新竹市,北區,120.965658,24.804398,location_images/新竹都城隍廟.jpg
竹蓮寺,新竹市竹蓮街100號,新竹市,東區,120.969982,24.798817,location_images/竹蓮寺.jpg
金山寺﹝開臺金山寺﹞,新竹市仙山里金山路115號,新竹市,東區,121.015102,24.777461,location_images/金山寺﹝開臺金山寺﹞.jpg
國立清華大學,新竹市光復路二段101號,新竹市,東區,120.996919,24.796652,location_images/國立清華大學.jpg
國立交通大學,新竹市大學路1001號(光復校區),新竹市,東區,120.999945,24.789257,location_images/國立交通大學.jpg
國立新竹教育大學,新竹市南大路521號,新竹市,東區,120.965199,24.794512,location_images/國立新竹教育大學.jpg
中華大學,新竹市五福路二段707號,新竹市,香山區,120.95241,24.757071,location_images/中華大學.jpg
玄奘大學,新竹市玄奘路48號,新竹市,香山區,120.944055,24.774734,location_images/玄奘大學.jpg
元培科技大學,新竹市元培路306號,新竹市,香山區,120.940515,24.777724,location_images/元培科技大學.jpg
新竹港南濱海風景區,新竹市海埔路600號,新竹市,香山區,120.909863,24.82273,location_images/新竹港南濱海風景區.jpg
十七公里海岸風景區,新竹市北區,新竹市,北區,120.923123,24.851511,location_images/十七公里海岸風景區.jpg
南寮漁港(南寮舊港),新竹市北區新港三路1號,新竹市,北區,120.930417,24.849556,location_images/南寮漁港(南寮舊港).jpg
